CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned
239,240,506,Latoya,Goel,1958-10-06,M,F,130000.0,2.0,4.0,Partial College,Professional,0.0,2.0
240,241,704,Anne,Hernandez,1958-12-11,M,F,160000.0,2.0,3.0,Partial College,Professional,1.0,4.0
241,242,503,Lisa,Cai,1957-10-11,S,F,100000.0,2.0,3.0,Partial College,Professional,1.0,4.0
242,243,564,Larry,Munoz,1957-11-11,M,M,110000.0,2.0,4.0,Partial College,Professional,1.0,3.0
243,244,481,Robin,Alvarez,1957-10-09,M,F,150000.0,2.0,3.0,Partial College,Professional,1.0,3.0
244,245,541,Alexis,Coleman,1957-11-26,S,F,170000.0,2.0,3.0,Bachelors,Management,0.0,3.0
245,246,662,Ricky,Vazquez,1956-10-27,M,M,120000.0,3.0,4.0,High School,Professional,0.0,4.0
246,247,662,Latasha,Rubio,1956-10-09,M,F,120000.0,3.0,4.0,High School,Professional,0.0,4.0
247,248,498,Claudia,Zhou,1956-06-06,S,F,130000.0,3.0,4.0,Partial College,Professional,0.0,3.0
248,249,545,Tristan,Alexander,1955-03-26,M,M,110000.0,3.0,4.0,Partial College,Professional,1.0,4.0
249,250,556,Cindy,Patel,1955-07-13,M,F,130000.0,3.0,4.0,Partial College,Professional,1.0,3.0
250,251,574,Shannon,Liu,1955-03-12,M,F,170000.0,3.0,4.0,High School,Professional,1.0,2.0
251,252,490,Xavier,Long,1932-07-04,S,M,30000.0,4.0,0.0,High School,Professional,0.0,2.0
252,253,502,Nicholas,Thompson,1932-06-07,S,M,90000.0,3.0,0.0,Graduate Degree,Management,1.0,1.0
253,254,701,Jos̩,Hernandez,1933-02-28,M,M,60000.0,2.0,0.0,Graduate Degree,Management,1.0,2.0
254,255,597,Johnathan,Vance,1933-03-03,M,M,70000.0,4.0,0.0,Graduate Degree,Management,1.0,2.0
255,256,597,Colin,Lin,1933-04-04,M,M,70000.0,4.0,0.0,Graduate Degree,Management,1.0,2.0
256,257,507,Katelyn,Hernandez,1933-09-20,M,F,70000.0,4.0,0.0,Graduate Degree,Management,1.0,2.0
257,258,667,Jacqueline,Powell,1933-01-06,S,F,120000.0,1.0,2.0,Graduate Degree,Management,1.0,4.0
258,259,527,Xavier,Hill,1933-06-28,M,M,120000.0,1.0,2.0,Graduate Degree,Management,1.0,4.0
259,260,686,Victoria,Stewart,1965-03-27,M,F,100000.0,4.0,1.0,Partial College,Professional,1.0,4.0
260,261,445,Katelyn,Kelly,1965-04-12,M,F,110000.0,2.0,2.0,Bachelors,Management,1.0,3.0
261,262,688,Stephanie,Collins,1965-04-24,M,F,130000.0,1.0,2.0,Graduate Degree,Management,1.0,1.0
262,263,675,Jennifer,Simmons,1964-05-04,M,F,80000.0,4.0,3.0,Bachelors,Management,1.0,0.0
263,264,597,Trinity,Richardson,1964-09-11,M,F,90000.0,5.0,5.0,Partial College,Professional,1.0,3.0
264,265,495,Eduardo,Martin,1964-06-17,S,M,90000.0,5.0,5.0,Partial College,Professional,0.0,3.0
265,266,642,Elizabeth,Jones,1964-07-13,M,F,90000.0,5.0,5.0,Partial College,Professional,1.0,3.0
266,267,535,Taylor,Howard,1964-05-05,S,F,90000.0,0.0,0.0,Partial College,Professional,0.0,1.0
267,268,445,David,Diaz,1964-10-02,S,M,120000.0,4.0,2.0,Partial College,Professional,1.0,4.0
268,269,619,Katelyn,Carter,1964-05-03,M,F,130000.0,2.0,2.0,Graduate Degree,Management,1.0,2.0
269,270,472,Ryan,Foster,1964-10-13,M,M,130000.0,2.0,2.0,Graduate Degree,Management,1.0,2.0
270,271,645,Robert,Lee,1964-05-04,M,M,130000.0,2.0,2.0,Graduate Degree,Management,1.0,3.0
271,272,689,Danielle,Reed,1964-06-05,S,F,150000.0,2.0,0.0,Bachelors,Management,0.0,4.0
272,273,430,Lauren,Martinez,1956-11-10,S,F,70000.0,4.0,3.0,Partial College,Professional,1.0,0.0
273,274,643,Nathan,Lal,1956-10-01,M,M,90000.0,2.0,1.0,Partial College,Professional,1.0,0.0
274,275,583,Kyle,Foster,1934-04-12,M,M,50000.0,2.0,0.0,Graduate Degree,Management,1.0,2.0
275,276,469,Jenny,Rai,1934-01-18,M,F,80000.0,4.0,0.0,Graduate Degree,Management,1.0,2.0
276,277,467,Nancy,Chapman,1963-09-19,M,F,80000.0,4.0,3.0,Partial College,Professional,1.0,2.0
277,278,682,Charles,Jackson,1963-06-10,M,M,80000.0,4.0,3.0,Partial College,Professional,1.0,2.0
278,279,479,Jonathan,Phillips,1963-08-20,S,M,90000.0,0.0,0.0,Partial College,Professional,0.0,1.0
279,280,627,Amanda,Cook,1963-09-12,M,F,90000.0,0.0,0.0,Partial College,Professional,1.0,1.0
280,281,507,Robert,Collins,1963-08-21,M,M,90000.0,0.0,0.0,Partial College,Professional,1.0,1.0
281,282,443,Megan,Barnes,1963-10-10,S,F,110000.0,4.0,2.0,Bachelors,Management,1.0,4.0
282,283,597,Christian,Thomas,1962-01-16,M,M,90000.0,5.0,4.0,Partial College,Professional,1.0,4.0
283,284,584,Arturo,Lal,1962-10-26,M,M,110000.0,1.0,3.0,Bachelors,Management,1.0,2.0
284,285,610,Theresa,Serrano,1962-03-27,M,F,110000.0,1.0,3.0,Bachelors,Management,1.0,2.0
285,286,631,Jeremy,Anderson,1962-03-19,M,M,120000.0,1.0,3.0,Partial College,Professional,0.0,4.0
286,287,560,Hunter,Griffin,1962-03-03,M,M,170000.0,0.0,0.0,Graduate Degree,Management,1.0,4.0
287,288,467,Henry,Garcia,1961-01-16,M,M,70000.0,5.0,4.0,Partial College,Professional,0.0,3.0
288,289,443,Cindy,Sanchez,1961-09-16,M,F,110000.0,1.0,3.0,Bachelors,Management,1.0,3.0
289,290,475,Maria,Carter,1961-03-07,M,F,130000.0,1.0,3.0,Bachelors,Management,1.0,1.0
290,291,645,Katelyn,Sanchez,1961-08-18,M,F,130000.0,1.0,3.0,Bachelors,Management,1.0,3.0
291,292,502,Jenna,Wright,1961-05-05,M,F,130000.0,1.0,3.0,Bachelors,Management,1.0,3.0
292,293,690,Seth,Phillips,1961-11-05,S,M,150000.0,1.0,2.0,Partial College,Professional,0.0,3.0
293,294,535,Luke,Long,1955-05-27,S,M,60000.0,2.0,0.0,High School,Professional,0.0,2.0
294,295,495,Dalton,Clark,1955-09-03,M,M,60000.0,2.0,0.0,High School,Professional,0.0,2.0
295,296,470,Taylor,Lewis,1954-05-16,S,F,80000.0,2.0,0.0,Partial High School,Skilled Manual,1.0,2.0
296,297,627,Haley,Richardson,1935-10-07,S,F,50000.0,2.0,0.0,Graduate Degree,Management,1.0,2.0
297,298,443,Noah,Coleman,1935-02-02,S,M,70000.0,4.0,0.0,Graduate Degree,Management,1.0,2.0
298,299,610,Jon,Luo,1935-03-03,M,M,70000.0,4.0,0.0,Graduate Degree,Management,1.0,2.0
299,300,443,Orlando,Vazquez,1936-04-01,M,M,70000.0,4.0,0.0,Graduate Degree,Management,1.0,2.0
300,301,665,Fernando,Barnes,1960-03-03,M,M,80000.0,5.0,4.0,Partial College,Professional,0.0,3.0
301,302,577,Cameron,Rodriguez,1960-06-09,M,M,80000.0,5.0,4.0,Partial College,Professional,1.0,4.0
302,303,620,Spencer,Russell,1960-12-12,S,M,90000.0,4.0,3.0,High School,Professional,0.0,3.0
303,304,479,Julia,Coleman,1960-10-11,S,F,90000.0,4.0,3.0,High School,Professional,0.0,3.0
304,305,536,Julia,Garcia,1960-03-17,M,F,100000.0,0.0,3.0,Partial College,Professional,1.0,0.0
305,306,610,Sean,Evans,1960-06-19,M,M,110000.0,3.0,3.0,Partial College,Professional,0.0,4.0
306,307,619,Micah,Zhou,1960-06-22,M,M,110000.0,3.0,3.0,Partial College,Professional,0.0,4.0
307,308,472,Hunter,Rodriguez,1954-11-04,M,M,80000.0,2.0,0.0,Partial High School,Skilled Manual,1.0,2.0
308,309,523,Ian,Gonzales,1954-03-05,M,M,60000.0,2.0,0.0,High School,Professional,0.0,2.0
309,310,580,Victoria,Lewis,1954-06-12,S,F,60000.0,2.0,0.0,High School,Professional,1.0,2.0
310,311,689,Erin,Sanders,1953-07-09,S,F,70000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
311,312,507,Gabrielle,Lopez,1953-08-24,S,F,70000.0,3.0,0.0,Graduate Degree,Management,0.0,2.0
312,313,507,Sara,Richardson,1953-04-03,S,F,70000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
313,314,535,Trevor,Jenkins,1953-02-27,S,M,70000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
314,315,495,Mya,Flores,1953-12-21,S,F,70000.0,3.0,0.0,Graduate Degree,Management,0.0,2.0
315,316,535,Hailey,Ward,1953-10-01,S,F,70000.0,3.0,0.0,Graduate Degree,Management,0.0,2.0
316,317,647,Luke,Allen,1953-11-17,M,M,60000.0,3.0,0.0,Graduate Degree,Management,1.0,2.0
317,318,686,Victoria,Russell,1952-09-17,S,F,40000.0,3.0,0.0,Partial College,Professional,0.0,2.0
318,319,479,Jessica,Wilson,1952-10-26,S,F,40000.0,3.0,0.0,Partial College,Professional,0.0,2.0
319,320,520,Jade,Bailey,1937-04-27,M,F,70000.0,4.0,0.0,Graduate Degree,Management,0.0,2.0
320,321,633,Morgan,Hill,1937-06-26,M,F,80000.0,4.0,0.0,Graduate Degree,Management,1.0,2.0
321,322,597,Terrance,Raman,1938-07-08,M,M,90000.0,5.0,0.0,Bachelors,Management,1.0,2.0
322,323,442,Sydney,Garcia,1938-03-15,M,F,90000.0,5.0,0.0,Bachelors,Management,1.0,2.0
323,324,472,Jose,Patterson,1938-06-20,S,M,120000.0,2.0,4.0,Graduate Degree,Management,1.0,3.0
324,325,633,Zachary,Anderson,1939-05-14,M,M,90000.0,5.0,0.0,Bachelors,Management,1.0,2.0
325,326,693,Elijah,Ross,1939-07-02,S,M,90000.0,5.0,0.0,Bachelors,Management,1.0,2.0
326,327,430,Rafael,Xie,1939-06-26,M,M,130000.0,2.0,3.0,Bachelors,Management,1.0,4.0
327,328,443,Jaime,Moreno,1940-03-04,M,M,90000.0,5.0,0.0,Bachelors,Management,1.0,2.0
328,329,668,Julian,Griffin,1940-01-01,M,M,90000.0,5.0,0.0,Bachelors,Management,1.0,2.0
329,330,470,Andy,Alvarez,1940-07-25,S,M,90000.0,5.0,0.0,Bachelors,Management,1.0,2.0
330,331,671,Ryan,Thompson,1940-05-13,M,M,110000.0,2.0,4.0,Graduate Degree,Management,1.0,1.0
331,332,695,Samantha,Jenkins,1968-07-06,M,F,90000.0,4.0,4.0,Partial College,Skilled Manual,1.0,2.0
332,333,586,Deanna,Ramos,1962-10-04,S,F,10000.0,1.0,0.0,Graduate Degree,Manual,1.0,0.0
333,334,666,Emily,Miller,1962-07-10,M,F,20000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
334,335,698,Nicole,Brown,1961-03-22,M,F,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
335,336,639,Carla,Raman,1961-06-24,M,F,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
336,337,529,Shaun,Raji,1962-03-12,M,M,20000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
337,338,704,Jerome,Romero,1961-09-21,M,M,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
338,339,590,Frank,Navarro,1961-08-10,M,M,20000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
339,340,529,Dennis,She,1961-07-08,S,M,20000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
340,341,529,Melody,Munoz,1936-04-06,M,F,10000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
341,342,608,Randy,Zeng,1936-08-21,M,M,20000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
342,343,592,Marshall,Wang,1962-03-11,M,M,30000.0,5.0,0.0,Graduate Degree,Clerical,1.0,0.0
343,344,673,Arthur,Carlson,1958-09-13,M,M,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
344,345,525,Jessie,Jimenez,1957-07-24,M,F,10000.0,1.0,0.0,Partial College,Manual,1.0,0.0
345,346,700,Robin,Ramos,1957-03-12,S,F,10000.0,1.0,0.0,Partial College,Manual,1.0,0.0
346,347,529,Deanna,Gutierrez,1955-05-22,S,F,10000.0,2.0,0.0,Partial College,Manual,1.0,1.0
347,348,595,Roy,Navarro,1955-12-23,M,M,10000.0,2.0,0.0,Partial College,Manual,1.0,1.0
348,349,674,Shawn,Rai,1955-09-22,M,M,10000.0,2.0,0.0,Partial College,Manual,1.0,1.0
349,350,765,Mindy,Luo,1954-09-03,M,F,10000.0,2.0,0.0,Partial College,Manual,1.0,1.0
350,351,532,Cara,Zhou,1937-01-14,M,F,30000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
351,352,506,Anne,Ramos,1939-04-06,S,F,20000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
352,353,528,Raymond,Rodriguez,1940-03-07,M,M,10000.0,2.0,0.0,Partial College,Manual,1.0,1.0
353,354,567,Carrie,Ortega,1941-06-11,S,F,30000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
354,355,635,Deanna,Suarez,1942-02-23,M,F,20000.0,1.0,0.0,Partial College,Manual,1.0,0.0
355,356,572,Roberto,Gutierrez,1942-12-28,M,M,40000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
356,357,648,Terrence,Carson,1980-05-27,S,M,10000.0,0.0,0.0,Partial College,Manual,0.0,1.0
357,358,599,Ramon,Ye,1979-03-23,S,M,10000.0,0.0,0.0,Partial College,Manual,0.0,1.0
358,359,468,Cynthia,Malhotra,1978-11-11,S,F,10000.0,0.0,0.0,Partial College,Manual,0.0,1.0
359,360,655,Jarrod,Prasad,1978-09-04,S,M,10000.0,0.0,0.0,Partial College,Manual,0.0,1.0
360,361,680,Tyrone,Serrano,1978-08-02,S,M,10000.0,0.0,0.0,Partial College,Manual,1.0,1.0
361,362,518,Cindy,Ramos,1977-04-28,M,F,10000.0,0.0,0.0,High School,Manual,1.0,2.0
362,363,471,Damien,Shan,1977-11-11,M,M,10000.0,0.0,0.0,High School,Manual,0.0,2.0
363,364,656,Julian,Ross,1977-10-20,S,M,10000.0,0.0,0.0,High School,Manual,0.0,2.0
364,365,632,Jennifer,Collins,1979-09-23,S,F,10000.0,1.0,1.0,High School,Manual,0.0,0.0
365,366,628,Brittney,Sun,1979-06-09,S,F,10000.0,1.0,1.0,High School,Manual,0.0,0.0
366,367,692,Virginia,Patel,1979-10-25,M,F,20000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
367,368,669,Calvin,Nara,1979-02-22,M,M,20000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
368,369,680,Edward,Miller,1978-11-25,S,M,10000.0,1.0,1.0,High School,Manual,0.0,0.0
369,370,628,Ashlee,Tang,1978-08-04,M,F,20000.0,0.0,0.0,Bachelors,Clerical,0.0,0.0
370,371,697,Alicia,Xu,1978-04-01,M,F,20000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
371,372,680,Lacey,Jai,1978-05-27,M,F,20000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
372,373,596,Wendy,Romero,1978-05-15,S,F,20000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
373,374,687,Carly,Luo,1943-09-20,M,F,30000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
374,375,569,Jimmy,Ortega,1943-06-28,S,M,30000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
375,376,638,Francisco,Martinez,1943-05-09,M,M,30000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
376,377,651,Lance,Vazquez,1943-06-10,S,M,40000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
377,378,696,David,Robinett,1961-02-23,M,M,30000.0,4.0,0.0,Graduate Degree,Clerical,1.0,0.0
378,379,657,Shannon,Liang,1960-05-22,S,F,10000.0,1.0,1.0,High School,Manual,0.0,1.0
379,380,591,Gary,Vazquez,1959-11-18,M,M,10000.0,1.0,1.0,High School,Manual,1.0,1.0
380,381,542,Mitchell,Kumar,1959-03-02,S,M,20000.0,2.0,0.0,Partial College,Manual,1.0,1.0
381,382,506,Meredith,Raman,1959-08-22,M,F,20000.0,2.0,0.0,Partial College,Manual,1.0,1.0
382,383,540,Edward,Patterson,1958-01-19,M,M,20000.0,2.0,0.0,Partial College,Manual,1.0,1.0
383,384,681,Marie,Gill,1960-08-28,M,F,30000.0,3.0,0.0,Graduate Degree,Clerical,1.0,0.0
384,385,503,Tiffany,Wang,1960-10-16,M,F,30000.0,3.0,0.0,Bachelors,Clerical,1.0,0.0
385,386,576,Miguel,Allen,1960-08-11,S,M,30000.0,3.0,0.0,Bachelors,Clerical,1.0,0.0
386,387,474,Jaclyn,Cai,1960-11-05,M,F,30000.0,3.0,0.0,Bachelors,Clerical,1.0,0.0
387,388,485,Megan,Ramirez,1959-06-02,S,F,40000.0,3.0,0.0,Graduate Degree,Clerical,1.0,0.0
388,389,576,Joseph,Martin,1959-07-24,M,M,40000.0,3.0,0.0,Graduate Degree,Clerical,1.0,0.0
389,390,747,Karl,Shan,1970-04-24,S,M,10000.0,1.0,1.0,High School,Manual,0.0,1.0
390,391,543,Christine,Raji,1970-10-19,S,F,10000.0,1.0,1.0,High School,Manual,0.0,1.0
391,392,687,Lindsay,Xie,1970-12-27,S,F,10000.0,2.0,2.0,High School,Manual,1.0,0.0
392,393,483,Willie,Zhao,1970-02-07,S,M,10000.0,2.0,2.0,High School,Manual,1.0,0.0
393,394,544,Kurt,Pal,1969-01-17,S,M,10000.0,2.0,2.0,High School,Manual,1.0,0.0
394,395,659,George,McDonald,1969-10-23,S,M,10000.0,2.0,2.0,High School,Manual,1.0,0.0
395,396,483,Beth,Gutierrez,1970-10-18,S,F,30000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
396,397,542,Ian,Lopez,1969-10-05,M,M,10000.0,2.0,2.0,High School,Manual,0.0,1.0
397,398,529,Latoya,Shan,1969-06-04,S,F,20000.0,0.0,0.0,Partial College,Manual,0.0,1.0
398,399,666,Colin,Nath,1969-09-09,S,M,30000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
399,400,529,Brenda,Mehta,1969-08-04,S,F,30000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
400,401,506,Franklin,Raji,1969-04-19,S,M,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
401,402,529,Linda,Navarro,1969-08-26,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
402,403,672,Kelli,Cai,1969-11-20,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
403,404,544,Nancy,Schmidt,1969-01-09,S,F,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
404,405,641,Megan,Taylor,1952-01-01,S,F,10000.0,3.0,0.0,Partial College,Manual,0.0,2.0
405,406,590,Bonnie,Goel,1952-02-17,S,F,10000.0,3.0,0.0,Partial College,Manual,0.0,2.0
406,407,529,Latoya,Xu,1952-07-03,M,F,20000.0,2.0,0.0,Partial College,Manual,1.0,1.0
407,408,515,Mario,She,1952-04-02,M,M,20000.0,2.0,0.0,Partial College,Manual,1.0,1.0
408,409,506,Darren,Gill,1953-05-14,M,M,10000.0,2.0,1.0,High School,Manual,0.0,2.0
409,410,543,Jacqueline,Hayes,1968-03-05,S,F,10000.0,2.0,2.0,High School,Manual,1.0,1.0
410,411,529,Maurice,Goel,1968-08-25,M,M,20000.0,1.0,1.0,Partial College,Manual,1.0,0.0
411,412,640,Devin,Ross,1954-02-12,M,M,80000.0,3.0,2.0,Partial College,Professional,0.0,1.0
412,413,640,Sydney,Bryant,1954-04-09,S,F,80000.0,4.0,2.0,Partial College,Professional,1.0,1.0
413,414,485,Megan,Stewart,1954-04-15,M,F,80000.0,4.0,2.0,Partial College,Professional,0.0,1.0
414,415,497,Ian,Richardson,1954-03-18,S,M,80000.0,4.0,2.0,Partial College,Professional,1.0,1.0
415,416,474,Randy,She,1944-06-05,S,M,90000.0,5.0,0.0,Partial College,Professional,0.0,2.0
416,417,622,Katrina,Becker,1945-03-19,M,F,60000.0,3.0,1.0,Partial High School,Skilled Manual,1.0,4.0
417,418,528,Lacey,Zheng,1945-02-26,M,F,70000.0,5.0,1.0,High School,Professional,1.0,2.0
418,419,674,Rafael,Hu,1945-02-09,S,M,90000.0,5.0,0.0,Partial College,Professional,0.0,2.0
419,420,704,Kyle,Scott,1945-02-18,M,M,150000.0,3.0,4.0,Graduate Degree,Management,1.0,4.0
420,421,540,Jordan,Turner,1946-07-12,M,M,100000.0,2.0,3.0,Bachelors,Management,1.0,4.0
421,422,521,Amy,Sun,1946-07-19,M,F,110000.0,3.0,4.0,Bachelors,Management,1.0,4.0
422,423,651,Dustin,Deng,1946-09-01,M,M,170000.0,4.0,4.0,Bachelors,Management,1.0,3.0
423,424,662,Jasmine,Stewart,1954-11-05,M,F,80000.0,4.0,2.0,Partial College,Professional,0.0,1.0
424,425,586,Pamela,Garcia,1953-12-07,M,F,80000.0,4.0,2.0,Partial College,Professional,1.0,2.0
425,426,657,Ariana,Gray,1954-08-06,M,F,90000.0,4.0,2.0,High School,Professional,1.0,2.0
426,427,595,Kristopher,Mehta,1953-10-02,M,M,110000.0,3.0,4.0,Bachelors,Management,1.0,4.0
427,428,496,Desiree,Dominguez,1953-12-18,M,F,110000.0,2.0,5.0,Partial College,Professional,1.0,2.0
428,429,533,Deanna,Perez,1953-08-22,S,F,120000.0,2.0,5.0,Bachelors,Management,1.0,2.0
429,430,548,Marco,Lopez,1952-07-16,M,M,80000.0,4.0,1.0,Partial College,Professional,1.0,2.0
430,431,437,Casey,Yuan,1952-03-24,M,F,90000.0,4.0,1.0,High School,Professional,1.0,2.0
431,432,639,Bryant,Garcia,1952-10-27,M,M,110000.0,4.0,5.0,Partial College,Professional,1.0,2.0
432,433,681,Dominique,Prasad,1951-09-11,M,F,80000.0,4.0,2.0,High School,Professional,1.0,2.0
433,434,700,Maurice,Shan,1951-09-02,M,M,80000.0,5.0,2.0,High School,Professional,0.0,2.0
434,435,705,Andre,Lopez,1951-05-06,M,M,170000.0,5.0,5.0,Partial College,Professional,1.0,4.0
435,436,496,Robin,Romero,1950-03-06,S,F,100000.0,3.0,4.0,Partial College,Management,1.0,4.0
436,437,704,Taylor,Cox,1950-09-18,M,F,160000.0,3.0,5.0,Partial College,Management,0.0,4.0
437,438,702,Alfredo,Moreno,1949-12-17,M,M,90000.0,4.0,1.0,High School,Management,1.0,3.0
438,439,569,Jenny,Nara,1949-10-14,M,F,130000.0,4.0,5.0,High School,Management,1.0,4.0
439,440,530,Janet,Munoz,1948-05-17,M,F,90000.0,4.0,1.0,High School,Management,0.0,3.0
440,441,650,Sergio,Weber,1947-09-27,M,M,80000.0,5.0,0.0,Partial High School,Skilled Manual,0.0,2.0
441,442,529,Erika,Gomez,1947-06-12,M,F,90000.0,5.0,0.0,Partial High School,Skilled Manual,0.0,2.0
442,443,700,Joseph,Harris,1947-11-14,M,M,90000.0,5.0,0.0,Partial High School,Skilled Manual,1.0,2.0
443,444,493,Grace,Griffin,1976-05-22,S,F,60000.0,0.0,0.0,Bachelors,Professional,0.0,4.0
444,445,425,Tina,Mehta,1976-04-28,M,F,70000.0,0.0,0.0,Bachelors,Professional,1.0,3.0
445,446,549,Kari,Kim,1974-07-21,S,F,70000.0,0.0,0.0,Bachelors,Professional,0.0,3.0
446,447,646,Bethany,Chander,1974-08-12,S,F,70000.0,0.0,0.0,Bachelors,Professional,0.0,3.0
447,448,492,Jennifer,Roberts,1974-08-16,M,F,70000.0,0.0,0.0,Bachelors,Professional,1.0,4.0
448,449,656,Kyle,Patterson,1975-04-28,S,M,80000.0,0.0,0.0,Bachelors,Professional,1.0,3.0
449,450,692,Alvin,Hu,1975-02-02,M,M,80000.0,0.0,0.0,Bachelors,Professional,1.0,3.0
450,451,613,Brett,Mehta,1975-11-12,S,M,130000.0,4.0,5.0,High School,Management,1.0,4.0
451,452,518,Ruben,Mu̱oz,1974-11-09,S,M,70000.0,0.0,0.0,Bachelors,Professional,0.0,4.0
452,453,599,Erika,Rubio,1973-11-05,S,F,80000.0,0.0,0.0,Bachelors,Professional,0.0,3.0
453,454,493,Stanley,Malhotra,1973-08-21,S,M,80000.0,0.0,0.0,Bachelors,Professional,0.0,3.0
454,455,656,Melinda,Navarro,1974-04-22,S,F,80000.0,0.0,0.0,Bachelors,Professional,0.0,3.0
455,456,510,Ross,Sanz,1974-04-21,M,M,100000.0,0.0,5.0,High School,Management,1.0,2.0
456,457,554,Jon,Gao,1974-07-08,M,M,120000.0,5.0,5.0,Partial High School,Professional,1.0,4.0
457,458,706,Jaime,Gutierrez,1973-05-21,M,F,90000.0,0.0,0.0,Bachelors,Professional,1.0,3.0
458,459,553,Bianca,Liu,1973-04-05,M,F,100000.0,0.0,5.0,High School,Management,1.0,2.0
459,460,534,Tasha,Deng,1972-10-13,S,F,80000.0,0.0,0.0,Bachelors,Professional,0.0,3.0
460,461,471,Melvin,Chande,1972-10-07,S,M,90000.0,0.0,0.0,Bachelors,Professional,0.0,3.0
461,462,648,Victor,Jimenez,1972-03-25,S,M,90000.0,0.0,0.0,Bachelors,Professional,0.0,3.0
462,463,509,Laura,Lin,1972-01-19,M,F,110000.0,0.0,5.0,High School,Management,1.0,4.0
463,464,613,Alisha,Beck,1972-03-12,M,F,110000.0,0.0,5.0,High School,Management,0.0,4.0
464,465,697,Alejandro,Huang,1971-11-16,M,M,90000.0,0.0,0.0,Bachelors,Professional,1.0,4.0
465,466,487,Louis,Luo,1971-02-19,M,M,90000.0,0.0,0.0,Bachelors,Professional,0.0,4.0
466,467,648,Grant,Tang,1971-08-03,M,M,150000.0,0.0,5.0,Partial High School,Management,1.0,4.0
467,468,554,Arturo,Zheng,1969-10-07,M,M,170000.0,1.0,5.0,Graduate Degree,Management,1.0,4.0
468,469,576,Jaclyn,Andersen,1975-06-18,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
469,470,576,Edwin,Raji,1973-04-16,S,M,10000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
470,471,555,Jay,Suarez,1973-09-25,S,M,20000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
471,472,459,Latasha,Suarez,1973-09-25,S,F,30000.0,0.0,0.0,Partial College,Clerical,1.0,1.0
472,473,637,Kenneth,Kumar,1963-04-03,S,M,60000.0,3.0,2.0,Bachelors,Professional,1.0,2.0
473,474,476,Grace,Henderson,1980-08-02,S,F,20000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
474,475,532,Melvin,Xu,1980-02-22,S,M,20000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
475,476,506,Cesar,Subram,1978-10-09,S,M,30000.0,0.0,0.0,High School,Manual,0.0,1.0
476,477,497,Erika,Navarro,1974-11-17,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
477,478,474,Tristan,Hughes,1973-06-25,S,M,30000.0,0.0,0.0,High School,Manual,0.0,1.0
478,479,548,Billy,Hernandez,1973-02-25,S,M,30000.0,0.0,0.0,High School,Manual,0.0,1.0
479,480,544,Darryl,Wu,1973-04-22,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
480,481,700,Colleen,Ma,1973-03-11,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
481,482,595,Erica,Hu,1973-05-23,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
